x,y,z,rcs_xband_m2,rcs_sband_m2
0.6182701912881249,-0.19061930795317006,0.7625,0.03938314421584134,0.10604643765289534
-0.3300880526135583,0.5632367419849212,0.7575000000000001,0.09542501223714775,0.1838953375368563
-0.1382730093987176,-0.6439132898704779,0.7525,0.13088903583258446,0.2211495363417137
0.541537483282342,0.3846828618488575,0.7475,0.051300866182901875,0.1261644970776637
-0.6647038130873885,0.08284075607505148,0.7424999999999999,0.034042849418753435,0.09975374454918844
0.4377394029825,-0.5142742119497383,0.7375,0.07168186515613137,0.15498637985248548
0.02480934483370286,0.6803148141918729,0.7324999999999999,0.13969723403821535,0.22971182418315278
-0.48158836839176916,-0.4886884420873422,0.7275,0.06259814953687313,0.14358177501972788
0.6904689475956685,0.03530414148694315,0.7224999999999999,0.031066878804187868,0.08915368173932876
-0.5369770269635967,0.443677160234034,0.7175,0.05214175183324705,0.1288472988213228
0.09695713100867451,-0.6949410512745428,0.7125,0.13544502789187937,0.225597815976094
0.4007917521060885,0.5820736391932997,0.7075,0.07971942983176429,0.1651623606274753
-0.6935602835507803,-0.15958660056834736,0.7025,0.031308424928696205,0.09481286269287638
0.623473175801614,-0.35323497711275653,0.6975,0.03868863066898083,0.10475277012994677
-0.2226143077400992,0.6862117894567219,0.6925,0.1175810952497902,0.20773792436604607
-0.3013585878085057,-0.6607017114811063,0.6875,0.10169294751603464,0.19085902895954612
0.6728378772794501,0.28545216919491717,0.6825,0.03283671563048228,0.09305335666839348
-0.6933209952469835,0.24556006912715295,0.6775,0.031328868135528834,0.09485048172260475
0.3475077364249598,-0.6534386911752323,0.6725,0.09156483816519038,0.17930174497799606
0.18627904003460433,0.7209326384925199,0.6675,0.12389931894567059,0.2141456484423386
-0.6280723709452648,-0.40818971919340863,0.6625,0.03826855145109731,0.10706282315797945
0.7431819547329337,-0.12399327465365118,0.6575,0.026733601929694394,0.07848884670995605
-0.46691350680369026,0.596854695184917,0.6525000000000001,0.06557291191873739,0.14756848140254478
-0.0592143772443967,-0.7597614148715097,0.6475,0.13828377610364317,0.2283557816870925
0.559958209048773,0.5231066374257647,0.6425000000000001,0.04816249397614435,0.12118459551573466
-0.77041368559136,-0.00751685130470899,0.6375,0.026856643828487542,0.08627066548696946
0.576214166278529,-0.5176108427959559,0.6325000000000001,0.045534676057190956,0.1168590090037122
-0.07563531492834204,0.7749342224574229,0.6275,0.13721055611324826,0.22732015150032325
-0.4700940320722364,-0.6257038844454036,0.6225,0.0649218872639873,0.14670297022714934
0.773173393486541,0.14455674873386776,0.6174999999999999,0.024864750333884703,0.07313743777859355
-0.6710713414909211,0.4177403555195207,0.6125,0.0333934097531022,0.09859628183162092
0.21368302511743673,-0.7650381132836854,0.6074999999999999,0.11920619510519463,0.2093609247673485
0.3609307097525757,0.7118446268375578,0.6025,0.08857644583017435,0.17581967270902607
-0.750492972320175,-0.28240759284769434,0.5974999999999999,0.027578852173848714,0.08773398170550836
0.7475888670419933,-0.3000910459758317,0.5925,0.026433223160784565,0.07766883174780281
-0.35012100108294275,0.7295608505126067,0.5875,0.09098498607252792,0.17884333516989223
-0.23568869650120208,-0.7779103986588457,0.5825,0.11512543244530482,0.20519503404689612
0.7023230089140956,0.4162164594893517,0.5775,0.029969360520297562,0.08662212838684324
-0.8024605792766313,0.16822832314153707,0.5725,0.026453414164008742,0.08525627624858494
0.480095385271146,-0.6689186580155692,0.5675,0.06288317517959019,0.14316658030439322
0.09824752286572248,0.8209392025300956,0.5625,0.13532499866304484,0.22548093210611675
-0.6295440058368582,-0.5411728880079653,0.5575,0.038083029425707925,0.10674957416885747
0.8330974864070432,-0.02631212918534848,0.5525,0.022245027522725815,0.06410517166889379
-0.5988831437184352,0.5844507936258826,0.5475,0.04221193782915094,0.11356971013240276
0.04698874952635444,-0.8387406079461931,0.5425,0.13891687972733316,0.22896045734954848
0.5339443315422723,0.652684610523242,0.5374999999999999,0.0526423745515565,0.1282378355977219
-0.8377297614317288,-0.12104791122336148,0.5325,0.027354991145277733,0.0863839666949602
0.7020650396582142,-0.4783810511398942,0.5275,0.029992465011211274,0.08667642486239893
-0.19524541535697187,0.8299837213958379,0.5224999999999999,0.122415113946545,0.21267949672918765
-0.4181655957445825,-0.7465462373728626,0.5175,0.07591311246216827,0.16084061002434089
0.8154798961054504,0.2689540649401752,0.5125,0.022875666530454298,0.06652681486843885
-0.785688535426542,0.35374747391224626,0.5075000000000001,0.02653875152711365,0.08556769324557562
0.3415449672777454,-0.7942548616956926,0.5025,0.09288910696002382,0.18082799077790365
0.2856173050147527,0.8190949304421983,0.49749999999999994,0.1050481900121359,0.19440503614293184
-0.766404371681368,-0.4123931244185427,0.49250000000000005,0.026975049208488203,0.08651717950352698
0.8464148552744775,-0.21430268960208007,0.4875,0.021836746010732242,0.06240474768337074
-0.48088300410496415,0.7320828411887449,0.48250000000000004,0.06273939249526399,0.14377294326841306
-0.14036374050133565,-0.8673475487672019,0.4775000000000001,0.13062079510622338,0.22088498398971582
0.6915023098638065,0.5464140421448009,0.4725000000000001,0.030968273085140278,0.08893005263849567
-0.8816449937877578,0.06438831360568688,0.46750000000000014,0.0313090250128821,0.0918481943970273
0.6084060277136069,-0.6449308919890175,0.46249999999999997,0.04074041654573643,0.10852746208070356
-0.013013020044539086,0.889114397200563,0.4575,0.13991663957148545,0.2299242243472932
-0.5926907268394284,-0.666304324103146,0.4525,0.04311174277226946,0.11501608893289997
0.8896201894456476,0.09121221700347987,0.44750000000000006,0.020863879656841035,0.05765467199486324
-0.7195848788548778,0.5351554466913432,0.4424999999999999,0.029316373788098368,0.09109214721579931
0.16956917320152318,-0.8830855255861414,0.4375000000000001,0.1265220626893509,0.21678567903979415
0.4727471841249734,0.7677589790434941,0.4325,0.06436900855382202,0.1452198607088994
-0.8694932740433003,-0.24743725748856424,0.42750000000000005,0.029816917927449595,0.08982466068849121
0.8103777096877758,-0.4059331442998896,0.4225,0.023078784209963708,0.0672647076230749
-0.32416891857765306,0.8488864837115708,0.4174999999999999,0.09672822543743469,0.18535892966469203
-0.33522177169388434,-0.8470360758447146,0.4124999999999999,0.09429098070677061,0.18261476751431152
0.8213683246998182,0.3991213163686123,0.40750000000000003,0.022652903268280743,0.06569561051135045
-0.8773767518652674,0.26115854434874053,0.40249999999999986,0.030744551789156152,0.09108928117422999
0.4716619283984254,-0.7871015025392079,0.39749999999999996,0.06459003261162816,0.14552316508998192
0.18432143193148148,0.9010934245297366,0.3925,0.12421639693409262,0.214466079583012
-0.7463071502918951,-0.5411740823646222,0.38749999999999996,0.027771793220686396,0.08811468649294678
0.9179337003108826,-0.10531605686489964,0.3824999999999999,0.020467076219654334,0.05516421924518275
-0.6070623662912336,0.6992632075498383,0.3774999999999999,0.041056940125195035,0.11169286131315533
-0.024770600387162438,-0.9277015507998569,0.3725000000000001,0.13969817904677115,0.2297150691292791
0.6463022997881246,0.6687578689545126,0.3675,0.035816698460434795,0.09920742537721597
-0.930259274343523,-0.056669502361163145,0.36250000000000004,0.041771048160764365,0.10466265758549292
0.7257232046439583,-0.5878091358947249,0.35750000000000015,0.028014896829216256,0.08184866164387411
-0.138347032268469,0.9255289561448131,0.3525,0.13087959821917394,0.2211402323285254
-0.5242174459002987,-0.777457278192035,0.3475000000000001,0.05443093543617988,0.13217850840561537
0.9134934134346756,0.21959857379196426,0.34249999999999997,0.02051876783278138,0.055523053531269406
-0.8234997484464988,0.45600648494133633,0.3375000000000001,0.026794404865599728,0.08561727968983049
0.29976017165257457,-0.8941966167967865,0.33249999999999996,0.10203617030978085,0.1911107497583586
0.38369713327290406,0.8634351509628011,0.32750000000000007,0.08350618308964283,0.16978399623783516
-0.867743583275686,-0.37817300760878275,0.32250000000000006,0.02963014832643286,0.08956744907511867
0.8968966436378227,-0.30784762567089663,0.3175,0.020745962531934767,0.05696843730137128
-0.454189048036751,0.8342997414859181,0.31249999999999994,0.06820989240714508,0.15103595346808785
-0.22904894679761423,-0.9235693422645121,0.30749999999999994,0.11638350577173336,0.20650060972664117
0.794089773524291,0.5271766132750392,0.3024999999999999,0.023792664604675662,0.06972972120258138
-0.9431932165314565,0.14791993202082368,0.29749999999999993,0.04622226290689993,0.10955128957878987
0.5965258203484826,-0.7473959430299109,0.2925,0.04244517472622187,0.11156235470332262
0.0651021157501907,0.9555655207911432,0.2874999999999999,0.13792811927478082,0.22800629398651642
-0.6945559231975383,-0.6616538517617917,0.2825,0.031223772375266825,0.09465697232755207
0.9605427379427325,0.018745628436502428,0.2774999999999999,0.020131333845411475,0.052292754583461075
-0.7220100045381407,0.6359601428917022,0.27249999999999996,0.02915465593650176,0.09078486778543383
0.10295260977862072,-0.9580420189844342,0.26750000000000007,0.13487483403488507,0.22504217761812995
0.5720486731916421,0.7770804755620115,0.2625,0.046195080438030174,0.11796059005280975
-0.9480421051510634,-0.1868419569067401,0.25749999999999995,0.04813057320198344,0.11156743497624236
0.8263928415469283,-0.5033076806884565,0.25249999999999995,0.02247244195018524,0.06500366000093648
-0.2697363204666051,0.9305837240254833,0.24750000000000003,0.10835806055110823,0.19806643172706173
-0.43026547761740097,-0.8695201945732312,0.24250000000000002,0.07329172820287731,0.157555446469357
0.9057694555605691,0.3509635926609913,0.2375,0.02061759569885247,0.05617514608036834
-0.9060848971022223,0.3534882024102857,0.23250000000000015,0.03552431232851772,0.09727506904998462
0.42986259440799074,-0.87376306853107,0.2275000000000001,0.07337278930131597,0.1571719825592838
0.27357516746410565,0.9357619236467075,0.22250000000000003,0.10756558115764966,0.19712623581045044
-0.8347883325130152,-0.505788681071591,0.21749999999999992,0.027214921757062357,0.08618876780237711
0.9582817598353887,-0.19115391381499475,0.2125000000000001,0.02014292194185506,0.05242024766007448
-0.5781192184017646,0.7891273150224447,0.2075,0.04531371645284925,0.11849986835820432
-0.10687501495644447,-0.9734328334189575,0.20250000000000004,0.13448466719850338,0.22467420954448325
0.7371181778961248,0.646258881420671,0.19750000000000006,0.02716194577025878,0.07963578024734022
-0.9810634557961083,0.02140667422551983,0.19250000000000003,0.06552651174612237,0.1282553891176938
0.7096447304993707,-0.67915249132612,0.18749999999999997,0.029327917445858345,0.08509608811856367
-0.06457083801819803,0.9810832568531723,0.18250000000000008,0.1379615597769472,0.228045216889616
-0.6156720881302877,-0.7677510207725491,0.1775,0.039882923246849104,0.1097609339477155
0.9734641002752343,0.15037085979447082,0.17250000000000004,0.020075790327633413,0.05161268419500645
-0.8200937033205882,0.5471654848159953,0.16750000000000007,0.026701911774206694,0.0854983778269938
0.23530607686803912,-0.9582404709617375,0.16250000000000003,0.11519838661435568,0.2052100427585925
0.47416389974040957,0.8662345791891286,0.15749999999999995,0.0640810827567909,0.14482393206783895
-0.9355093307269478,-0.3186942768905936,0.1524999999999999,0.043472007448410135,0.10656344204294092
0.9057850702933865,-0.3972369021548791,0.14749999999999996,0.02061738408392898,0.056173791839151666
-0.39986406898421617,0.9054294430464397,0.14250000000000004,0.07992744405378657,0.1657767285507055
-0.3169877291149496,-0.9384095745411741,0.13750000000000004,0.09830200461488046,0.18711519102514412
0.8682201721844537,0.4781605197127816,0.13250000000000006,0.0212834376525686,0.05986180394441054
-0.9638283760788033,0.2340483101098931,0.12749999999999992,0.05539773771852928,0.11887461023070583
0.552950657088522,-0.8241597665655438,0.12250000000000012,0.04933665448561599,0.12307002995538914
0.14907404179760814,0.9818200853833278,0.11749999999999997,0.12946616983793793,0.2197215076556487
-0.7735831406969819,-0.623628795381831,0.11249999999999999,0.02677307391675215,0.08609363522843551
0.9922235879636347,-0.06273835739458962,0.10750000000000011,0.02002253578143393,0.050742053103318606
-0.689621635029064,0.7168791742684678,0.10250000000000002,0.03164973925962639,0.09543953738575998
0.02427286294824962,-0.9949394846543661,0.09749999999999995,0.13971017351383946,0.22972427555211783
0.6544875512152444,0.7503930938543297,0.09249999999999996,0.034856559614937,0.0972741999815573
-0.9899310108551818,-0.11126699307179079,0.08749999999999991,0.07181716151817488,0.13369538790176203
0.8054488281199558,-0.5868951654939663,0.08250000000000011,0.023284132758007264,0.06799309026598119
-0.19755042435468786,0.977224426545552,0.07750000000000008,0.12202526023939406,0.2122840324018529
-0.5146321240535038,-0.8543404045766413,0.07249999999999994,0.05620013812815502,0.13471026600418112
0.9569088734534702,0.2824343426462346,0.06749999999999991,0.020150249913486854,0.052498950279354965
-0.8966690876753353,0.4382673809530912,0.06249999999999993,0.033685504594889795,0.09495765428493494
0.3652404692268662,-0.9291357003360373,0.0575000000000001,0.08761593374415659,0.17468894678972482
0.35840403975801477,0.9320892094027994,0.05249999999999996,0.0891394480839058,0.17647979477952122
-0.894117261901283,-0.445306716735951,0.047499999999999924,0.0332359940130467,0.09437976411049065
0.9603110927831539,-0.2756743642009987,0.04250000000000006,0.020132494001613384,0.05230569621417893
-0.5219927117280561,0.8521252014245269,0.03749999999999992,0.054837856831427674,0.1327640418419667
-0.19073453961104844,-0.9811035039175844,0.03250000000000008,0.12316831488303034,0.21344205019315124
0.8034882315497826,0.5946851366572088,0.027500000000000052,0.02336835622673443,0.06828706620445288
-0.9942956114808809,0.10425922975862198,0.022499999999999895,0.07522227217040729,0.13652687401732042
0.6628028456322197,-0.7485894320799833,0.01749999999999991,0.033918626575120625,0.0953417411480655
0.016935975530140288,0.9997784368213002,0.012499999999999905,0.139858830459308,0.2298673431115358
-0.687863087709644,-0.7258017102257025,0.007500000000000011,0.0318054348274947,0.09572442344965436
0.997505782183974,0.07054051679381294,0.0025000000000000044,0.02001171035234216,0.050488069066856454
-0.7831791539320477,0.6217910926077036,-0.002499999999999882,0.026575964513940706,0.08565669892970999
0.15747414892846304,-0.9874946290584351,-0.00750000000000011,0.1282972824600143,0.21855934579692016
0.5508989524792456,0.8344783365416204,-0.012500000000000004,0.049685054375255396,0.12362422456738553
-0.9698250032008757,-0.2431732163837562,-0.017500000000000012,0.0586356617988503,0.12196521586267942
0.8792919527026207,-0.4757514181927494,-0.022499999999999996,0.021052218406450027,0.0586844892157383
-0.32695615730453487,0.9446393074611347,-0.027500000000000153,0.09611518206096925,0.18467150069220806
-0.39694778822376986,-0.9172656122543007,-0.03249999999999996,0.08057147229809626,0.16655847524592243
0.9121411281141785,0.40815721530140064,-0.037500000000000026,0.02053523926238458,0.0556346533675735
-0.9481007735065738,0.31511692000944047,-0.042499999999999934,0.048154528657726195,0.11159246459409972
0.48613196796111646,-0.8725935249165284,-0.04750000000000002,0.06167699601161106,0.14148085554713744
0.23091199280643104,0.9715572044806023,-0.05250000000000006,0.11603261767934764,0.2060791591782835
-0.8263168195407242,-0.5602626738808344,-0.057500000000000204,0.026882614697811388,0.08573407048406281
0.987454951179628,-0.14500506677643518,-0.06250000000000003,0.020033489005249927,0.05095616742967645
-0.629963392631939,0.7736859013473475,-0.06749999999999978,0.03803039676121552,0.1066605832842188
-0.058081484769548386,-0.9956757961942053,-0.07250000000000004,0.13834844083765113,0.2284180698491068
0.7151270735972384,0.694684834013418,-0.07749999999999997,0.028865577868150805,0.08397261824255019
-0.9961641953245968,-0.02916583537803749,-0.0825,0.07674669670117079,0.1377666127032738
0.7539188952846061,-0.6511144671506228,-0.08750000000000001,0.026017602605098257,0.07651108793905886
-0.11604216928136163,0.9889276843877289,-0.09250000000000005,0.13352068520876634,0.22373314187355584
-0.582166052410947,-0.8072028477528154,-0.09749999999999982,0.0446904046165006,0.11752154168093804
0.9740367529281017,0.201856765914051,-0.10250000000000012,0.020073720312880336,0.05158435426133385
-0.854123137109677,0.5088392837172891,-0.10749999999999998,0.02839280737836223,0.08784357820521227
0.2859285896307442,-0.9516241861322008,-0.11250000000000009,0.10498250629812535,0.19433364949572624
0.43172641354058083,0.8943187652349622,-0.11749999999999985,0.07297139445639585,0.15665544396572795
-0.9218838808148269,-0.3675919752848179,-0.12250000000000001,0.039329626812823336,0.10185646682186611
0.9274842247896116,-0.3514495166683448,-0.1275,0.020367758538162847,0.05443156044046375
-0.44620214817916865,0.8850691458639236,-0.13249999999999995,0.06988973498871341,0.15321399943029257
-0.26865526704581805,-0.9533719617696653,-0.1374999999999999,0.10858018953311134,0.1983033488159288
0.8414905019590424,0.521140561761142,-0.14250000000000015,0.021981169510910302,0.06302046080526681
-0.971794345256564,0.1840095120567573,-0.14749999999999985,0.0597628177077869,0.12301984220874304
0.591820007551808,-0.7915129996793344,-0.15250000000000002,0.04314144525027559,0.11277784670050742
0.09819169075673996,0.9826251278419115,-0.15750000000000003,0.13533022270401787,0.22548602015201688
-0.7355530792528928,-0.6576894537709933,-0.16250000000000012,0.02832960670307854,0.08920224377671603
0.9858003845897702,-0.011889143899425915,-0.16749999999999993,0.02003765651339851,0.051030704508463386
-0.7182385714666305,0.6740749991340531,-0.17250000000000015,0.029407950835785873,0.09126576747184874
0.07420863548545852,-0.9813189228886735,-0.17750000000000007,0.13731380568012846,0.22741210899804437
0.607586864297553,0.7730019096568048,-0.1825000000000002,0.04085551160730427,0.10873511878227038
-0.9692421601012666,-0.15941576171204244,-0.18750000000000006,0.05830826987771402,0.12165688903704297
0.8215626840293772,-0.5366362885702438,-0.19249999999999992,0.022645759596782347,0.06566854794638707
-0.2430556769311409,0.9496934705006373,-0.19749999999999993,0.11370432126858318,0.20371303079645403
-0.4618057284616851,-0.8635561470801841,-0.2024999999999999,0.06662535117838454,0.14895964491564245
0.9228570075515239,0.32446678352806235,-0.2075000000000001,0.020413913570845016,0.05477989871034057
-0.8986725111888373,0.3837075287683954,-0.21249999999999997,0.0340525410183674,0.09542611659487168
0.4030079402339045,-0.8889760121108025,-0.2175,0.07923083297237886,0.1645584575428646
0.3029787226943195,0.9266593999925317,-0.2224999999999999,0.10134339649222633,0.1903469322679881
-0.8483506215466592,-0.4780637749520423,-0.22749999999999995,0.02797514711250599,0.08725581958005514
0.9473238074929288,-0.22027563132834327,-0.23250000000000004,0.020207891368709853,0.053076180686129654
-0.549049768900251,0.8013351990712632,-0.2375000000000001,0.05004822930952079,0.12574295624170215
-0.13626830903087742,-0.960533548583216,-0.24249999999999988,0.13114295819729843,0.22139975945948448
0.7483352067104857,0.6154170686595998,-0.2475000000000001,0.026383253184051887,0.07753109169163688
-0.9662181890752444,0.05163488259069914,-0.25250000000000006,0.05665396992160637,0.12008474968154399
0.6766569850868062,-0.6898036492605948,-0.25750000000000006,0.032439245584232994,0.09219535983317612
-0.03294416709100049,0.9643694478023866,-0.2624999999999999,0.13946656425333634,0.22949297902184704
-0.6262371202719187,-0.7323051407668354,-0.2675000000000001,0.03850172638867281,0.10745558732483403
0.9550410679335735,0.11679173155792963,-0.2725,0.02016058148326587,0.05260760380027653
-0.7819452307337662,0.5581714845213048,-0.2775,0.026596483036506302,0.08570436375633664
0.19923976031692367,-0.9383481592185572,-0.2825000000000001,0.12173736406044623,0.21195137260045085
0.48617723455915446,0.8252123645440687,-0.28750000000000003,0.06166800190858529,0.14146822015982952
-0.9144660174541793,-0.27963485641366753,-0.2925000000000001,0.03742168898222059,0.09959328525619918
0.8617959614185428,-0.410854561715809,-0.2975000000000002,0.021432436788420814,0.060579979008100956
-0.3573437339624266,0.883628431976807,-0.3025,0.08937716189658004,0.17698787148547065
-0.3328281844018059,-0.8914421740459655,-0.3075,0.0948201173423289,0.18321309524556834
0.8461254964081087,0.4317584907423727,-0.3125,0.021845025221578343,0.062440504261796995
-0.9139558207295432,0.2527419786157162,-0.3174999999999999,0.03729862629383933,0.09944503982623638
0.502301650594944,-0.8023009421716983,-0.32249999999999995,0.0585144396087005,0.13697523431152475
0.1712534572638025,0.9292018098213083,-0.32749999999999996,0.126266474164493,0.2165294420163875
-0.752549018419722,-0.568430932370427,-0.3325000000000001,0.027489166563768166,0.08755599676815863
0.9371060447928234,-0.08902814618282712,-0.33749999999999997,0.020282894698965707,0.05374659186418734
-0.6296437045603417,0.6973109459255097,-0.3425000000000001,0.038070507775989,0.10672840756523332
-0.006733905629691144,-0.9376558027949118,-0.3475,0.13997767373887327,0.22998249721249794
0.6370709761769334,0.6854810874947382,-0.35250000000000004,0.03694358281560012,0.10142329108915164
-0.9308995841257038,-0.07496475354852819,-0.35750000000000004,0.04197117734993193,0.10488852287215189
0.7355316680565847,-0.5723520903132074,-0.36250000000000016,0.027276921241270312,0.07993939495308161
-0.15541230982725238,0.916946434615544,-0.3674999999999999,0.12858916507043905,0.21887389895243844
-0.5037113756558578,-0.7794347952426061,-0.3725,0.05826514111257485,0.13762066263585307
0.8959647475095285,0.2339677781665391,-0.3775,0.020760411184285173,0.05705452123412577
-0.8168834285521073,0.43173512036543216,-0.3825,0.026628504451641524,0.08540826992009419
0.31001011641677023,-0.8681805559440159,-0.3875,0.09982162516659163,0.1886608310766097
0.35703366918492463,0.8476265150809935,-0.3925000000000001,0.08944473703501056,0.17683693778191312
-0.8338753315331936,-0.3829434442060684,-0.3975000000000001,0.02717409996611118,0.08613214798930119
0.8714708753037423,-0.28023608528761784,-0.40250000000000014,0.021212268035390544,0.05950822929105744
-0.4522020291979252,0.7933833088673337,-0.4074999999999999,0.06862611678024871,0.15157780722143172
-0.20198466491311043,-0.8882825818060031,-0.41250000000000003,0.12126600284902651,0.211512329105249
0.7470883598385175,0.517254997649896,-0.4174999999999998,0.026466879496350595,0.0777613869450632
-0.8979878196479759,0.12292935273511413,-0.42250000000000026,0.03392568123664024,0.09526454228503946
0.5776107286219654,-0.6954204456160332,-0.4275000000000001,0.04531528434957881,0.11649079225811088
0.043722106750553096,0.9005732215546347,-0.4325000000000001,0.13906176396535358,0.22910005676398568
-0.6388516777603176,-0.6328208939524891,-0.4375,0.0369398263125855,0.10480433374444914
0.8960856757062104,0.034988738104486355,-0.4424999999999998,0.020758525596812554,0.05704332067437151
-0.6824841092239753,0.5778920233544991,-0.4475000000000001,0.03229424130165204,0.09661490873554193
0.11256405841167214,-0.8846316084980762,-0.4524999999999999,0.13389494212543832,0.22408499618855787
0.5130846921235774,0.7262491643426886,-0.45750000000000013,0.0564642653428034,0.13398305964701937
-0.8663757492168186,-0.18837943403937835,-0.46249999999999986,0.02948876524651499,0.08937217975101229
0.7638178060368924,-0.4450012462690281,-0.4675,0.025404333105242257,0.07474864680967623
-0.2618304953246872,0.8415393880966172,-0.4725,0.10997240593320702,0.19978361240308462
-0.3742364761513623,-0.7949470484993392,-0.47750000000000004,0.08561341844411267,0.1725872286356754
0.8103981436388026,0.33233807905020907,-0.4824999999999997,0.02307795170732628,0.06726171971859408
-0.8194509925296959,0.3014030869816966,-0.48750000000000027,0.026686159109438005,0.08547864469430899
0.3993531482855685,-0.7732792593587421,-0.49249999999999994,0.08003692757175249,0.16555383283271768
0.22712624331805398,0.8372021378354381,-0.4975000000000002,0.11674350674377454,0.2068176335182704
-0.7305584542306589,-0.4623614332447186,-0.5024999999999998,0.028618281616061465,0.08975905022177964
0.8481321775882136,-0.1520380193881606,-0.5075000000000003,0.021788135171013655,0.062193622024613614
-0.5208877527671647,0.6826563549965482,-0.5125,0.05504080295481973,0.13305534117109946
-0.07677180406664974,-0.8522322688682658,-0.5174999999999998,0.13712695291164537,0.22723933104883967
0.63003454215584,0.5744999788428898,-0.5225000000000002,0.03783393046358908,0.10313670647586272
-0.849552777222874,0.0019567097131684688,-0.5275000000000001,0.028057242494857273,0.08737145856667093
0.622812609743315,-0.5731912448256002,-0.5325000000000001,0.03877598454341823,0.10491642389051788
-0.0717879659751309,0.8402024981759775,-0.5375,0.13748467222292754,0.2275849966736748
-0.5126567227270058,-0.6654899207672539,-0.5425,0.05656984515592031,0.13523479631465835
0.8243473631150574,0.14385817642821538,-0.5475000000000002,0.02254485440917296,0.06528342852154455
-0.7022486653321186,0.4489883762852422,-0.5524999999999998,0.030592046050685547,0.09348766438263535
0.2136704132300591,-0.8022086415079905,-0.5575,0.11920845858077692,0.20936325180335896
